[mop.temporal.runs.codelife ] exit 0: code lifecycle: active runtime+substrate 7038/8000, new E2 4512/2500, frozen 22817 | CODELIFE_DONE
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=18 remaining={'scout': 0, 'converge': 0, 'principal': 19}
[supervisor] workers=17 remaining={'scout': 0, 'converge': 0, 'principal': 18}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=15 remaining={'scout': 0, 'converge': 0, 'principal': 16}
[supervisor] workers=13 remaining={'scout': 0, 'converge': 0, 'principal': 14}
[supervisor] workers=11 remaining={'scout': 0, 'converge': 0, 'principal': 12}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=7 remaining={'scout': 0, 'converge': 0, 'principal': 8}
[supervisor] workers=5 remaining={'scout': 0, 'converge': 0, 'principal': 6}
[supervisor] workers=5 remaining={'scout': 0, 'converge': 0, 'principal': 6}
[supervisor] workers=1 remaining={'scout': 0, 'converge': 0, 'principal': 2}
[supervisor] workers=1 remaining={'scout': 0, 'converge': 0, 'principal': 2}
[supervisor] workers=0 remaining={'scout': 0, 'converge': 0, 'principal': 0}
[mop.temporal.runs.bedvalid ] exit 0: bed validity: principal ['valid_secondary_bed', 'valid_secondary_bed'], third [('harth_stream', 'valid_secondary_bed'), ('pamap2_stream', 'preflight_incomplete')] | BEDVALID_DONE
[mop.temporal.runs.analyze ] exit 0:   H7_architecture_family           closed |   H8_bed_specificity               closed | ANALYZE_DONE
[mop.temporal.runs.coresel ] exit 0: core selection: selected=True gru|small|linear|horizon_90|h1 | CORESEL_DONE
[mop.temporal.runs.successors ] exit 0: successor gates: opened ['E3_shared_versus_local', 'hybrid_adaptation', 'third_bed_replication'], licensed ['third_bed_replication', 'E3_shared_versus_local'] | SUCCESSORS_DONE
[mop.temporal.runs.mutations ] exit 0: mutations: 16 attacks, all rejected False, survivors ['state_reset_silently'] | MUTATIONS_DONE
[mop.temporal.runs.verify ] exit 0:   roleB FAIL harth_stream:no_oracle_segmented_arm_outside_the_declared_control |   roleB FAIL harth_stream:baselines_converged | VERIFY_DONE
[mop.temporal.runs.reports ] exit 0:   large workers=24 aggregate=44.49 | reports: tests True, kernel 98.9/94.4, critical 82.6/78.2 in 170.8s | REPORTS_DONE
[mop.temporal.runs.synthesis ] exit 0: synthesis: 12/15 stages green, core selected True | SYNTHESIS_DONE
[mop.temporal.runs.fabric ] exit 0: fabric: 46 artifacts, verify True, mutations True | FABRIC_DONE
SUPERVISOR_DONE
HANDOFF_DONE
